video_id,v_pub_datetime,v_total_comments,v_year_views,v_month_views,v_week_views,v_day_views,v_likes,v_dislikes,v_duration,v_cr_click_like_7_days,v_cr_click_dislike_7_days,v_cr_click_vtop_7_days,v_cr_click_long_view_7_days,v_cr_click_comment_7_days,v_cr_click_like_30_days,v_cr_click_dislike_30_days,v_cr_click_vtop_30_days,v_cr_click_long_view_30_days,v_cr_click_comment_30_days,v_cr_click_like_1_days,v_cr_click_dislike_1_days,v_cr_click_vtop_1_days,v_cr_click_long_view_1_days,v_cr_click_comment_1_days,v_is_hidden,v_is_deleted,v_avg_watchtime_1_day,v_avg_watchtime_7_day,v_avg_watchtime_30_day,v_frac_avg_watchtime_1_day_duration,v_frac_avg_watchtime_7_day_duration,v_frac_avg_watchtime_30_day_duration,v_category_popularity_percent_7_days,v_category_popularity_percent_30_days,v_long_views_1_days,v_long_views_7_days,v_long_views_30_days,row_number,title,description,category_id,author_id,__index_level_0__
4aa32512-deb2-4730-a525-50cc53d8a381,27.03.2023 07:44,0,129,10,7,2,2,0,211.209,0,0,0,57.1428571428571,0,0,0,0,50,0,0,0,0,0,0,0,0,206,143,106.5,0.975337225212941,0.677054481579857,0.504239876141642,3.49706504646328,2.70523295336291,0,4,5,1,Andrey Kravtsov - But I Love It,# ПОДПИШИСЬ #,Музыка,49f3a3b7-6a17-4162-94fa-48735f41dd33,21
19cf391c-1040-4525-b73a-22e0a773baa3,11.04.2024 09:55,1,404,10,2,0,36,0,243.243,0,0,0,50,0,0,0,0,80,0,0,0,0,0,0,0,0,0,120,181,0,0.49333382666716,0.744111855222966,1.44181501152325,1.63830700575768,0,1,8,1,Если скорая помощь станет платной,"Cплит система типа ON/OFF от Prometheus Energy: Все Инструменты  -i-split-sistemy-2777/prometheus-energy-2073982/ Леруа Мерлен  +%D1%81%D0%B8%D1%81%D1%82%D0%B5%D0%BC%D0%B0&q=prometheus  Гвозди №1057. Что если скорая помощь будет выезжать и работать только платно. Что если за вызов скорой помощи надо будет платить. Как будут люди вызывать скорую помощь, если за все услуги врачей надо платить деньги. Сколько стоит #скораяпомощь в рублях. Платная медицина не за горами. Новый #прикол от #гвоздишоу Иркутск про экономику. Прикольная экономика от гвозди шоу. Очередная фантазия на жизненные темы. Прикольные моменты: 00:00 Начало 00:18 Опрос пациента врачами 02:25 Как бороться со стрессом 03:36 Акции от врачей скорой помощи ________________________________ Наш Instagram Группа ВК Наш Telegram  Наш Твич  Наш Boosty  ________________________________ По вопросам рекламы и сотрудничества  Реклама. ООО “Прометей”. ИНН 4223712739. erid: LjN8JxwV8",Юмор,e95b3524-efdf-4e15-9bb5-c5567605e272,22
f6634031-85c3-46e8-8794-715dc582b887,03.04.2024 09:01,0,951,358,94,19,1,0,4096.469,1.06382978723404,0,1.06382978723404,35.1063829787234,0,0.279329608938547,0,0.279329608938547,46.0893854748603,0,0,0,0,0,0,0,0,1040.05263157895,1256.14893617021,1400.95251396648,0.253890028602425,0.306641875276052,0.341990263801943,9.77317641269971,12.3074073790971,0,33,165,1,Безумная любовь 1 сезон 2 серия,"Русская озвучка: есть  Син А наслаждается расправой над Го Джином, но она приходит в смятение, когда мужчина внезапно теряет память.  Для просмотра видео отключите VPN или воспользуйтесь российским IP-адресом.",Сериалы,f4e173b4-e4b4-436a-a4fd-ad2f55145f2d,24
a2262b58-f976-4439-98bd-d3521c124b68,29.04.2022 16:09,0,117,6,4,1,0,0,599.51,0,0,0,25,0,0,0,0,33.3333333333333,0,0,0,0,0,0,0,0,11,176,199.666666666667,0.0183483177928642,0.293573084685827,0.333049768421989,0.390003353287402,0.334793009268301,0,1,2,1,Как сделать Цыпленка из ниток. Поделки своими руками,В этом видео я покажу подробный мастер-класс: Цыпленок из ниток.,Хобби,72f9f730-b88d-4954-9f4f-74c807d53044,25
d8726254-c6c2-4f42-8760-cc0adc62a3e9,19.11.2023 01:33,12,26241,1875,362,51,48,2,365.889,0,0,0,32.0441988950276,0,0.0533333333333333,0,0,34.1866666666667,0.16,0,0,0,0,0,0,0,91.5686274509804,117.941988950276,116.654933333333,0.250263406254302,0.322343631402628,0.318826019184325,8.82580928849415,9.25083499276788,0,116,641,1,Нидерланды - Ирландия. Обзор отборочного матча Чемпионата Европы-2024 18.11.2023,"?? Смотри лучший спортивный контент в одном месте!  Обзоры всех топовых матчей, лучшие аналитические программы и передачи в полном объеме теперь на нашем Rutube канале. Больше видео с лучшими моментами матчей на нашем официальном сайте: /  Мы в соцсетях: Telegram: ВКонтакте:   Одноклассники: Rutube: /",Лайфстайл,47df7ce6-53b1-48b3-a6fa-c0d72f2f1f01,27
2b3f0ed5-feff-410f-a4c6-397767c79f4c,22.12.2023 11:55,0,327,27,23,6,0,0,2754.7,0,0,0,21.7391304347826,0,0,0,0,29.6296296296296,0,0,0,0,0,0,0,0,1186,732.217391304348,894.518518518519,0.430536900569935,0.265806581952426,0.32472447762679,7.81148599266701,8.04728540395854,0,5,8,1,"КАК СНИМАЛИ: skibidi toilet 1 - 49, 50, 51, 52, 53 - 57, 58 - 62 ОЛЕЖЭ @olezhe РЕАКЦИЯ","►Телеграм канал: ►КАНАЛ С ИГРАМИ И СТРИМАМИ :  ►Бусти (15 рублей на поддержку канала) ►Донат: Если хотите прорекламировать свой канал и т.д., то пишите мне в вк, реклама у меня не дорогая)))  ★Мой вк:  (добавить в друзья 100 рублей) ПИСАТЬ ТОЛЬКО ПО ДЕЛУ!!. ★Оригинал: 1. 2. 3. 4. 5. 6. Таймкоды реакции: 00:52 - Первое видео 15:00 - Второе видео 18:54 - Третья серия 21:40 - Четвёртая серия 25:00 - Пятая серия 34:45 - Шестая серия  ★НАГРАДЫ ЗА ДОНАТЫ:  25 рублей - личное поздравление от меня с любым праздником (для связи писать в лс любой соц сети) 30 рублей - сделать сигну (написать ваш ник на листочке и отправить в тг канал) 900 рублей - сняться со мной в ролике (пишите в вк для договора) 25 рублей - передать привет в видео на ютубе 100 рублей - добавить в друзья в вк  ★Для коммерческих запросов пишите на почту  Demail Также по сотрудничеству можно написать мне во Вконтакте  -------------------------------------------- Dimavid 000 --------------------------------------------  #реакция #димавид000",Разное,af37003f-ab54-4158-8c33-9ab575b1d648,28
754d9b6b-89af-4649-88d4-53f85f17c7af,21.07.2023 19:58,0,153,2,0,0,0,0,169.506,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,122,0,0,0.719738534329168,1.67643804688705,1.39502581844656,0,0,2,1,Бесплатные заявки на расчет ОСАГО от клиентов НЭП. Инструкция: как получать заявки на страхование.,"В данном видео объясняем, что нужно сделать, что бы стать участником программы поддержки агентов (ППА). 1. Регистрация в ППА 2. ",Разное,f57b4f30-406f-4abe-9198-7f7b5132e91c,30
0503bae5-cf0c-4096-8801-cd43143789d1,27.03.2013 16:15,0,1432,463,89,5,0,0,337.36,0,0,0,75.2808988764045,0,0,0,0,72.354211663067,0,0,0,0,0,0,0,0,274,251.730337078652,226.222462203024,0.812188759781835,0.746177190771436,0.670566937998055,0.332809757012178,0.514227927137317,0,67,335,1,8 марта ср,"Шоу ""Огненная Индия"" от экстрим-команды ""Morgenstern""! г Новороссийск  Выступления команды ""Morgenstern""  это экстремальное, захватывающее фаер-шоу, оставляющее неизгладимое впечатление! Это игра огня и человеческой пластики в совокупности с хорошим музыкальным сопровождением и сценическим мастерством.  контактный телефон 8-918-0910332 Александр ",Хобби,087edb08-2099-4dad-82e3-220215d2f4c9,32
9b4803f4-005d-4db0-b87b-5c87dd9a61fc,15.09.2023 09:50,0,126,10,0,0,0,0,373.284,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,66.9,0,0,0.179220111228984,1.28594098002557,1.2654307852136,0,0,3,1,Замена натяжного ролика поликлинового ремня [ВИДЕОУРОК AUTODOC],"Замена натяжного ролика поликлинового ремня [ВИДЕОУРОК AUTODOC]  🛒 Переходи на наш сайт: Натяжной ролик поликлинового ремня: -keilrippenriemen-10534?utm_source=YouTube&utm_medium=description&utm_campaign=universal_3523_e1 Поликлиновый ремень: -10531?utm_source=YouTube&utm_medium=description&utm_campaign=universal_3523_e1  🛠️ Для работы понадобятся: Набор инструментов — Динамометрические ключи — Резьбовой герметик — Инструменты для ремня / цепи — -riemenwerkzeug-74844?utm_source=YouTube&utm_medium=description&utm_campaign=universal_3523  📲 Покупка через приложение всегда дешевле, чем на сайте. ❱❱ Установи приложение AUTODOC —  ⚡ Все видео и инструкции в формате PDF смотри и скачивай на AUTODOC CLUB — -keilrippenriemen?utm_source=youtube&utm_medium=referral&utm_campaign=universal_3523 ❱❱ Установи приложение AUTODOC CLUB — -disc  🔔 Подпишись на канал AUTODOC, чтобы не пропустить новые видео о замене автозапчастей ➜ --0bEB5dvg?sub_confirmation=1  00:00 — Как заменить натяжной ролик поликлинового ремня / ролик натяжителя шаг за шагом 00:49 — Что может понадобиться для замены 01:54 — Ослабьте натяжение поликлинового ремня. 02:17 — После ослабления ремня снимите его с одного из шкивов 02:52 — Снимите защитный колпачок натяжного ролика 03:57 — Зафиксируйте натяжной механизм 04:44 — Ослабьте натяжной механизм и установите поликлиновый ремень  Если вам помогло это видео, ставьте лайки и делитесь им со своими друзьями. Если вам интересен наш контент, можете посмотреть другие видеоуроки: ► Замена автозапчастей | Универсальное видео AUTODOC — ► Как заменить ролик натяжителя —  Mobile Shop:  📢 Ищите AUTODOC в социальных сетях: Instagram: Facebook: YouTube: --0bEB5dvg TikTok: email  #autodoc #autodoctutorial #autodoctips  Об ответственности: Видеоролик содержит лишь советы и рекомендации, которые могут быть полезными для вас при осуществлении ремонтных работ и замены. AUTODOC не несёт никакой ответственности за ущерб, травмы и порчу имущества, полученные в процессе осуществления ремонтных работ и замены вследствие некорректного использования и трактования предоставленной информации. Данный видеоролик носит исключительно ознакомительный характер и не гарантирует получение конкретного результата. За некорректное и травмоопасное использование ремонтного оборудования, инструментов и автозапчастей ответственность несёт исключительно сам пользователь. AUTODOC настоятельно рекомендует быть аккуратными и соблюдать правила безопасности при совершении любых ремонтных работ и замены. Помните: эксплуатация автозапчастей низкого качества не гарантирует вам должного уровня безопасности на дорогах. © 2022 AUTODOC AG All rights reserved",Разное,2f2891cd-f893-4c80-ba00-e85360394fd0,33
0e68a79c-ee5c-45ab-93d8-aba571f06aee,29.12.2022 14:00,1,335,8,1,0,1,0,3703.189,0,0,0,100,0,0,0,0,37.5,0,0,0,0,0,0,0,0,0,3700,869.5,0,0.99913885032603,0.234797629826617,1.31512096482396,1.36878466736142,0,1,3,1,МУЖИК на К700 поспорил с ВНЕДОРОЖНИКАМИ и УАЗ ЕРМАК ! ЭКСТРЕМАЛЬНЫЙ OFFROAD,"Купи  CGPods для себя или в подарок - тут:  ТОПовые наушники: активное шумоподавление, работа до 24 ч без розетки, влагозащита и другие фишки! Промокод MANAGER2212   - скидка 200 рублей. Оформи карту Tinkoff Black—  Pb3XmBtzswEKx6z1PpRfMWUVXWTouFXToxArmzY  *СТО ""Фильтр"" - сеть станций технического обслуживания автомобилей* Мы работаем с любыми марками авто Открыты 24/7  *Скидка 15% по промокоду ""Менеджер Антон""* ЗАПИСАТЬСЯ НА ОБСЛУЖИВАНИЕ: Instagram: /  ПОДПИСЫВАЙТЕСЬ на канал ""Команда Ермак""!  У вас есть интересная идея, крутой турботаз, или любая другая быстрая или вездеходная техника, а может есть возможность показать нам вросший в землю экземпляр? Пишите в любое время! email ------------------------------------------------------------------- РЕКЛАМА НА КАНАЛЕ: agunterev@Gmail.com -------------------------------------------------------------------  ЯНДЕКС ДЗЕН: TELEGRAM: RUTUBE: /  Инста: Антон: / Алексей: / Паша: / Миша Медвежонок: Женек Микрозелень :   АНОНСЫ ВЫЕЗДОВ:  МУЗЫКА ИЗ ВИДЕО ТУТ:  ВТОРОЙ КАНАЛ :  ----------------------------------------------------------------------------------------------------------         #OFFROAD #ОФФРОАД #БЕЗДОРОЖЬЕ",Авто-мото,2eb65d24-1075-4afc-915a-dd3fc7066292,34
